Data_Cadastro,ID_Cliente,Idade,Genero,CEP
2022-05-17,75060,34,Feminino,78660
2020-04-14,85406,17,Feminino,78410
2022-07-18,54262,58,Feminino,76108
2023-03-24,39168,39,Feminino,76126
2022-01-25,48606,66,Feminino,76126
2024-04-21,55490,44,Feminino,76126
2022-05-14,9478,29,Feminino,76513
2021-07-29,75849,23,Feminino,76513
2023-10-05,22820,17,Feminino,78415
2024-02-01,39287,44,Feminino,78415
2022-12-05,77896,66,Feminino,78415
2023-02-21,23292,26,Feminino,76116
2024-03-09,83279,12,Feminino,76116
2024-06-01,61930,29,Feminino,76179
2021-04-23,64169,49,Feminino,76179
2022-01-06,51048,27,Feminino,76132
2021-01-23,27267,33,Feminino,76036
2022-03-21,99751,39,Feminino,76114
2021-10-09,12345,27,Feminino,76574
2020-11-07,66921,63,Feminino,78411
2023-12-19,6050,35,Feminino,76107
2020-02-18,63941,23,Feminino,76107
2020-07-03,67938,56,Feminino,76107
2024-06-24,25290,57,Feminino,76109
2021-07-31,99335,62,Feminino,78414
2023-12-12,9656,65,Feminino,76133
2024-02-01,46204,48,Feminino,76133
2021-03-09,47807,65,Feminino,76133
2023-12-17,89462,64,Feminino,76133
2023-11-22,26267,28,Feminino,76504
2023-04-01,30955,34,Feminino,76504
2020-03-18,86584,17,Feminino,76504
2022-04-02,99432,60,Feminino,78621
2022-10-13,48981,34,Feminino,76131
2024-04-11,15816,38,Feminino,76110
2020-04-25,16232,65,Feminino,76110
2021-10-27,97704,28,Feminino,76110
2020-06-28,15541,46,Feminino,76134
2021-06-28,37189,19,Feminino,76134
2023-05-06,82450,43,Feminino,76134
2021-05-15,9328,47,Feminino,78602
2023-06-21,82006,30,Feminino,78602
2020-05-22,9855,12,Feminino,78521
2024-05-25,11978,33,Feminino,78521
2021-04-08,16440,17,Feminino,78521
2022-09-20,24839,69,Feminino,78521
2023-04-13,41970,33,Feminino,78521
2022-09-25,67560,31,Feminino,78521
2024-06-26,71471,18,Feminino,78521
2022-02-08,80208,17,Feminino,78521
2023-08-06,2939,53,Feminino,76028
2023-08-28,16110,38,Feminino,76028
2024-02-25,41087,47,Feminino,76028
2020-08-07,57478,34,Feminino,76028
2020-10-06,4279,62,Feminino,76137
2021-12-02,6273,22,Feminino,76137
2022-01-29,40797,37,Feminino,76137
2023-02-24,65816,66,Feminino,76137
2024-05-09,81472,58,Feminino,76244
2020-06-16,8916,43,Feminino,78418
2020-06-21,31107,35,Feminino,76105
2022-05-15,84361,67,Feminino,76105
2021-09-11,9896,22,Feminino,76117
2022-01-03,27945,43,Feminino,76117
2022-05-03,62045,35,Feminino,76117
2020-08-28,34062,63,Feminino,76119
2021-06-16,79826,33,Feminino,76119
2024-05-06,27707,41,Feminino,76712
2021-11-06,72613,69,Feminino,76712
2022-02-22,39354,37,Feminino,76148
2020-12-22,6362,66,Feminino,76248
2020-03-25,89062,20,Feminino,76248
2024-06-12,90434,28,Feminino,76248
2020-11-30,35187,56,Feminino,76262
2023-04-19,77449,49,Feminino,76262
2021-12-04,84633,16,Feminino,76262
2022-05-21,46881,52,Feminino,76180
2020-02-25,18913,30,Feminino,76112
2021-08-06,39560,38,Feminino,76112
2023-06-14,47857,70,Feminino,76708
2022-01-11,82423,65,Feminino,76708
2021-02-01,41781,57,Feminino,76016
2022-12-15,53759,34,Feminino,76240
2023-02-27,64930,54,Feminino,76240
2020-08-08,92328,31,Feminino,76240
2021-03-26,13718,54,Feminino,76017
2022-05-04,15855,63,Feminino,76017
2022-08-28,63749,59,Feminino,76017
2020-09-07,14701,28,Feminino,76013
2023-12-10,22319,49,Feminino,76013
2024-02-06,28906,66,Feminino,76013
2020-03-03,49129,26,Feminino,76013
2021-06-08,71259,17,Feminino,76013
2023-08-15,68877,54,Feminino,76001
2021-06-07,83477,40,Feminino,76001
2022-01-17,71497,43,Feminino,76092
2024-06-26,3821,54,Feminino,76063
2024-04-27,8266,50,Feminino,76063
2022-10-18,20315,56,Feminino,76063
2022-12-13,25489,23,Feminino,76063
2021-10-09,40624,68,Feminino,76063
2022-09-22,88301,44,Feminino,76063
2021-03-01,44295,14,Feminino,76012
2021-08-24,74652,25,Feminino,76012
2023-02-24,98236,12,Feminino,76012
2020-12-05,33855,59,Feminino,76021
2020-08-07,45109,47,Feminino,76021
2022-11-03,71787,39,Feminino,76021
2024-06-25,97828,39,Feminino,76021
2024-06-22,18187,59,Feminino,75022
2024-06-24,85928,18,Feminino,75022
2022-09-08,98350,43,Feminino,76209
2023-06-13,98432,27,Feminino,76209
2020-02-03,77174,22,Feminino,76040
2023-04-23,21337,54,Feminino,76210
2022-12-30,62899,25,Feminino,76210
2020-08-27,68965,46,Feminino,76210
2021-11-25,96590,18,Feminino,76706
2023-08-23,33079,22,Feminino,76018
2021-09-29,39059,14,Feminino,76018
2022-07-27,49050,19,Feminino,76018
2024-06-23,62088,41,Feminino,76018
2023-08-05,24779,22,Feminino,76014
2022-10-26,1519,19,Feminino,76011
2022-04-16,48463,13,Feminino,76011
2024-06-23,16610,60,Feminino,76051
2020-08-07,23758,13,Feminino,76051
2023-05-21,91125,33,Feminino,76051
2021-01-30,97119,37,Feminino,76051
2020-09-29,14124,39,Feminino,76039
2022-04-19,37602,59,Feminino,76039
2020-02-25,76298,68,Feminino,75077
2024-03-23,85436,37,Feminino,75077
2024-04-25,49777,53,Feminino,75028
2023-12-23,59390,56,Feminino,75028
2021-04-08,88678,62,Feminino,75028
2023-10-22,3230,63,Feminino,76208
2021-10-01,6008,13,Feminino,76208
2023-07-23,41094,15,Feminino,77904
2024-03-26,81981,13,Feminino,77904
2022-05-21,3313,23,Feminino,75052
2022-05-24,34446,27,Feminino,75052
2024-02-08,95450,45,Feminino,75052
2021-12-16,12158,14,Feminino,75050
2021-08-26,19486,67,Feminino,75067
2022-07-21,24023,58,Feminino,75067
2020-05-19,51828,23,Feminino,75067
2022-01-29,66019,50,Feminino,75067
2021-08-06,23479,45,Feminino,75051
2020-03-13,20605,56,Feminino,76065
2020-10-05,44052,67,Feminino,76065
2023-11-09,70644,18,Feminino,76227
2023-01-05,56712,69,Feminino,75019
2024-04-25,72085,50,Feminino,75019
2021-08-26,88385,49,Feminino,75019
2020-08-11,40774,40,Feminino,77901
2021-03-07,52497,38,Feminino,77901
2022-09-18,93673,66,Feminino,77901
2021-09-27,27878,15,Feminino,75063
2022-10-16,29693,57,Feminino,75063
2020-08-08,67783,43,Feminino,75104
2020-03-29,40787,37,Feminino,75061
2020-12-10,91509,65,Feminino,75061
2023-05-24,75035,61,Feminino,75062
2023-06-24,20979,35,Feminino,75060
2024-01-08,28497,66,Feminino,75060
2020-09-20,39123,64,Feminino,75060
2023-02-08,72935,58,Feminino,75060
2021-12-25,59888,29,Feminino,75068
2022-02-18,60442,49,Feminino,75068
2023-09-23,72236,44,Feminino,75068
2020-09-05,55874,57,Feminino,75056
2023-12-21,71232,69,Feminino,75056
2023-12-03,93666,43,Feminino,75056
2023-01-12,98756,41,Feminino,75056
2022-03-16,41955,33,Feminino,75211
2022-10-03,54092,50,Feminino,75211
2020-07-20,63686,24,Feminino,75211
2020-09-30,59260,70,Feminino,75006
2023-01-10,66595,13,Feminino,75006
2022-08-12,36276,62,Feminino,75234
2020-08-19,40193,35,Feminino,75234
2024-03-22,80674,65,Feminino,75220
2022-05-13,98041,41,Feminino,75220
2021-07-11,60417,35,Feminino,75229
2020-11-23,62112,16,Feminino,75115
2021-08-23,86506,63,Feminino,75115
2024-06-23,2097,49,Feminino,75034
2023-09-07,34567,50,Feminino,75034
2023-04-01,58775,44,Feminino,75034
2021-12-21,17613,70,Feminino,75287
2023-04-17,33768,27,Feminino,75287
2022-07-15,39720,23,Feminino,75287
2020-12-03,63397,29,Feminino,75287
2023-06-19,81793,32,Feminino,75287
2022-08-07,98898,22,Feminino,75208
2021-03-07,3287,61,Feminino,75224
2020-08-03,38019,28,Feminino,75224
2020-03-05,36498,28,Feminino,75154
2021-12-25,65639,55,Feminino,75154
2021-10-10,80769,14,Feminino,75154
2022-08-06,31390,31,Feminino,75093
2021-08-16,34041,68,Feminino,75093
2022-03-04,39940,12,Feminino,75093
2020-09-17,73219,13,Feminino,75093
2022-05-06,91320,53,Feminino,75093
2020-06-23,51409,33,Feminino,75165
2021-06-14,56123,38,Feminino,75165
2023-03-11,11594,43,Feminino,75248
2021-12-03,24884,47,Feminino,75230
2024-06-22,52577,19,Feminino,75230
2020-01-23,57422,59,Feminino,75230
2020-06-22,80528,29,Feminino,75252
2021-05-03,5235,19,Feminino,75216
2020-04-19,50038,25,Feminino,75216
2021-07-27,73223,30,Feminino,75216
2023-04-10,12488,31,Feminino,75035
2022-01-10,31820,33,Feminino,75035
2020-02-18,51627,43,Feminino,75035
2022-05-13,61493,46,Feminino,75035
2024-04-14,94669,62,Feminino,75035
2024-03-08,27847,23,Feminino,75206
2023-10-29,20385,47,Feminino,75241
2021-05-29,34594,67,Feminino,75241
2022-10-30,85003,15,Feminino,75231
2023-11-17,80040,46,Feminino,75214
2023-10-02,41051,54,Feminino,75080
2024-01-27,19688,62,Feminino,75075
2022-10-16,21386,68,Feminino,75075
2024-06-14,25626,15,Feminino,75075
2022-01-31,22599,20,Feminino,75025
2020-10-03,81149,16,Feminino,75025
2020-03-20,91746,27,Feminino,75025
2023-08-28,22834,37,Feminino,75243
2021-03-31,52626,48,Feminino,75243
2021-03-17,55312,23,Feminino,75243
2024-01-18,74139,44,Feminino,75243
2020-06-25,74802,29,Feminino,75243
2023-03-03,91476,39,Feminino,75243
2020-02-23,12534,69,Feminino,75023
2020-11-29,18762,66,Feminino,75023
2021-10-07,49125,37,Feminino,75023
2022-12-19,28355,34,Feminino,75081
2022-10-11,86144,46,Feminino,75238
2024-04-26,6835,46,Feminino,75072
2024-01-30,24386,28,Feminino,75072
2023-02-23,77412,19,Feminino,75072
2023-01-29,95963,55,Feminino,75072
2020-11-12,7665,46,Feminino,75013
2023-09-08,99476,29,Feminino,75013
2022-02-05,32401,14,Feminino,75070
2020-11-21,52958,63,Feminino,75070
2021-02-19,486,30,Feminino,75227
2023-07-01,5167,54,Feminino,75227
2021-08-11,13452,30,Feminino,75227
2024-01-15,15131,46,Feminino,75227
2021-04-13,3131,22,Feminino,75217
2021-04-01,3584,43,Feminino,75217
2023-12-16,5502,34,Feminino,75217
2024-06-23,14552,70,Feminino,75217
2023-01-26,26361,41,Feminino,75217
2023-10-29,71309,21,Feminino,75217
2023-01-26,71993,36,Feminino,75217
2024-02-07,98098,39,Feminino,75217
2022-11-19,511,40,Feminino,75228
2022-01-06,3591,36,Feminino,75228
2020-06-09,11557,37,Feminino,75228
2021-01-30,18982,53,Feminino,75228
2022-01-14,56074,69,Feminino,75228
2021-01-24,14796,67,Feminino,75042
2022-06-20,60599,17,Feminino,75042
2022-12-10,45355,20,Feminino,75074
2024-06-23,69453,42,Feminino,75074
2023-04-27,88998,29,Feminino,75074
2023-03-28,12668,58,Feminino,75082
2022-11-30,40931,69,Feminino,75082
2023-05-08,8649,67,Feminino,75044
2022-10-10,78373,68,Feminino,75041
2022-11-21,67002,63,Feminino,75071
2022-09-19,68558,62,Feminino,75071
2022-05-08,88167,15,Feminino,75071
2023-07-16,7040,42,Feminino,75150
2020-08-20,52915,12,Feminino,75150
2023-04-14,92706,30,Feminino,75150
2022-01-17,96710,36,Feminino,75150
2021-03-08,13825,31,Feminino,75040
2022-12-24,16525,67,Feminino,75040
2024-06-24,77175,51,Feminino,75040
2020-02-05,17313,31,Feminino,75149
2023-09-03,53075,61,Feminino,75149
2020-02-12,12056,42,Feminino,75002
2022-08-06,39413,19,Feminino,75002
2021-02-04,46554,39,Feminino,75002
2021-06-28,82947,27,Feminino,75002
2024-06-24,98800,55,Feminino,75002
2022-03-14,33184,59,Feminino,75069
2022-05-29,88523,34,Feminino,75069
2023-02-03,43958,46,Feminino,75119
2023-02-12,56756,53,Feminino,75119
2021-09-17,61717,63,Feminino,75119
2023-11-22,13221,36,Feminino,75043
2024-02-15,45783,28,Feminino,75043
2022-06-22,47515,14,Feminino,75043
2022-03-19,77431,70,Feminino,75043
2024-02-08,78454,15,Feminino,75043
2020-02-22,92572,38,Feminino,75043
2021-06-24,30950,31,Feminino,75181
2021-04-18,49497,28,Feminino,75181
2020-06-18,35251,59,Feminino,75089
2023-02-20,5070,44,Feminino,75098
2022-10-07,28999,23,Feminino,75098
2020-05-13,68721,47,Feminino,75098
2023-05-28,76375,21,Feminino,75098
2023-07-11,86818,31,Feminino,75098
2020-04-27,97849,26,Feminino,75098
2023-11-05,49389,12,Feminino,75110
2021-05-21,62932,44,Feminino,75110
2021-03-19,17960,40,Feminino,75126
2024-01-17,82794,61,Feminino,75126
2021-12-09,19512,49,Feminino,75087
2021-05-30,84101,24,Feminino,75087
2021-08-30,42492,50,Feminino,75032
2022-11-01,46438,69,Feminino,75032
2020-06-15,50841,67,Feminino,75032
2024-06-22,78525,28,Feminino,75032
2022-01-11,64247,18,Feminino,77833
2023-01-16,87725,56,Feminino,77833
2020-01-14,67569,33,Feminino,77840
2023-10-18,87281,34,Feminino,77802
2023-04-21,29879,47,Feminino,75189
2020-03-31,29625,48,Feminino,75160
2020-06-21,30835,70,Feminino,75142
2023-12-25,39233,42,Feminino,75142
2022-12-22,35052,43,Feminino,77471
2022-10-25,40023,64,Feminino,77471
2021-03-30,12441,51,Feminino,77494
2023-12-09,15787,23,Feminino,77494
2023-10-16,57798,15,Feminino,77494
2023-07-06,77216,33,Feminino,77494
2020-10-23,29857,51,Feminino,77406
2022-08-10,36091,23,Feminino,77406
2024-01-09,65772,50,Feminino,77406
2024-06-07,18790,51,Feminino,77433
2023-04-28,33095,70,Feminino,77433
2022-01-12,47436,62,Feminino,77433
2021-01-22,56810,38,Feminino,77433
2020-04-13,81756,34,Feminino,77355
2023-11-27,5632,61,Feminino,77450
2021-11-29,19067,51,Feminino,77450
2022-03-12,24412,65,Feminino,77450
2021-12-22,62006,50,Feminino,77450
2022-05-19,69355,13,Feminino,77450
2022-04-08,81423,12,Feminino,77450
2021-07-12,24150,45,Feminino,77449
2021-10-08,59892,51,Feminino,77449
2023-06-15,90230,62,Feminino,77449
2020-09-28,96356,47,Feminino,77449
2020-05-02,48575,51,Feminino,77407
2022-08-07,14112,30,Feminino,77469
2022-10-02,42107,44,Feminino,77356
2020-12-28,7100,34,Feminino,77377
2022-08-13,91072,28,Feminino,77377
2020-09-10,18619,12,Feminino,77429
2021-06-04,36784,33,Feminino,77429
2022-10-11,39377,14,Feminino,77429
2020-09-07,80650,41,Feminino,77429
2024-05-28,99532,31,Feminino,77429
2023-02-14,24986,45,Feminino,77095
2021-01-07,79169,38,Feminino,77095
2020-06-25,89111,27,Feminino,77095
2023-11-05,5911,69,Feminino,77082
2023-04-15,17054,16,Feminino,77082
2021-04-08,56400,53,Feminino,77082
2024-06-25,64251,62,Feminino,77082
2024-06-27,91379,17,Feminino,77082
2021-11-01,7204,12,Feminino,77498
2020-02-09,48935,70,Feminino,77498
2021-12-21,98720,64,Feminino,77498
2023-07-10,17848,28,Feminino,77084
2022-05-31,30978,47,Feminino,77084
2021-09-14,53551,29,Feminino,77084
2022-07-01,70666,68,Feminino,77084
2021-08-02,72888,29,Feminino,77084
2023-09-03,33235,34,Feminino,77083
2022-04-02,86547,18,Feminino,77083
2022-02-19,40849,19,Feminino,77354
2021-02-05,55058,20,Feminino,77354
2020-10-18,91818,47,Feminino,77354
2020-03-14,13810,20,Feminino,77479
2021-04-22,18488,39,Feminino,77479
2021-02-03,19054,69,Feminino,77479
2022-04-21,21589,32,Feminino,77479
2020-06-07,50734,39,Feminino,77479
2020-03-12,54755,12,Feminino,77479
2022-03-01,66455,16,Feminino,77479
2021-10-19,52654,18,Feminino,77077
2022-07-13,59842,54,Feminino,77077
2021-08-02,82604,25,Feminino,77077
2020-11-12,91751,38,Feminino,77077
2023-08-18,1279,50,Feminino,75482
2023-06-15,10392,19,Feminino,75482
2023-04-20,33149,17,Feminino,75482
2024-02-22,48131,13,Feminino,75482
2023-06-30,87549,12,Feminino,75482
2021-10-26,7269,35,Feminino,77079
2020-01-17,43367,42,Feminino,77079
2021-11-20,89365,62,Feminino,77079
2021-11-15,93517,67,Feminino,77079
2023-01-18,43973,33,Feminino,77072
2020-05-20,92352,55,Feminino,77072
2020-02-18,42131,50,Feminino,77041
2022-07-05,69984,57,Feminino,77041
2023-03-23,12062,56,Feminino,77070
2023-07-13,45913,61,Feminino,77070
2021-11-10,86944,41,Feminino,77070
2022-07-20,48959,20,Feminino,77477
2022-03-29,55270,41,Feminino,77477
2020-09-11,88664,39,Feminino,77477
2023-06-23,234,28,Feminino,77042
2020-05-03,7382,21,Feminino,77042
2021-07-08,82644,68,Feminino,77042
2021-05-01,89525,36,Feminino,77042
2020-02-09,13463,42,Feminino,77320
2020-01-07,19230,42,Feminino,77382
2021-03-30,60711,32,Feminino,77382
2020-05-25,90362,57,Feminino,77382
2021-09-30,11365,47,Feminino,77064
2023-04-08,49113,16,Feminino,77064
2024-04-24,67724,57,Feminino,77064
2024-06-24,87002,41,Feminino,77064
2023-03-07,42611,21,Feminino,77340
2020-06-25,47528,52,Feminino,77340
2021-06-19,31434,64,Feminino,77036
2020-02-15,99659,61,Feminino,77459
2024-03-30,10485,66,Feminino,77379
2022-10-12,35758,49,Feminino,77379
2021-06-02,81417,57,Feminino,77040
2024-06-22,61691,24,Feminino,77080
2024-06-09,63408,55,Feminino,77080
2020-11-18,1278,48,Feminino,77063
2020-09-13,74427,64,Feminino,77063
2023-11-23,82758,42,Feminino,77063
2024-01-24,24937,64,Feminino,77071
2022-01-31,7147,42,Feminino,77489
2021-06-08,68211,13,Feminino,77489
2021-08-20,69560,34,Feminino,77489
2021-11-03,71776,52,Feminino,77489
2020-06-26,1399,26,Feminino,77074
2020-02-28,21423,42,Feminino,77074
2020-06-26,37513,51,Feminino,77074
2024-03-22,40633,28,Feminino,77074
2020-11-18,45473,34,Feminino,77074
2023-03-01,59023,53,Feminino,77074
2023-07-10,69794,25,Feminino,77074
2023-09-23,2601,52,Feminino,77024
2023-01-16,36611,35,Feminino,77024
2020-02-16,42005,41,Feminino,77024
2023-05-27,82344,65,Feminino,77024
2022-12-11,42344,27,Feminino,77389
2020-03-16,6184,34,Feminino,77381
2022-12-18,3477,59,Feminino,77055
2020-02-27,60757,68,Feminino,77055
2020-09-27,76275,58,Feminino,77055
2020-02-06,28248,39,Feminino,77086
2024-01-21,70524,13,Feminino,77086
2021-11-05,45196,47,Feminino,77081
2020-05-20,10518,29,Feminino,77096
2021-01-22,40037,33,Feminino,77096
2023-03-21,21950,52,Feminino,77035
2023-01-25,30276,53,Feminino,77035
2022-01-07,76677,40,Feminino,77035
2022-07-30,3331,26,Feminino,77092
2020-10-24,89563,22,Feminino,77092
2023-08-14,27499,39,Feminino,77545
2023-10-16,44156,39,Feminino,77545
2022-06-13,7154,27,Feminino,77380
2020-05-16,63965,67,Feminino,77380
2023-05-23,9832,70,Feminino,77388
2021-01-16,15908,38,Feminino,77388
2023-12-25,57920,68,Feminino,77388
2021-08-23,64729,13,Feminino,77388
2023-04-18,84795,42,Feminino,77014
2021-12-07,23591,18,Feminino,77053
2022-11-30,52434,59,Feminino,77053
2021-01-15,74728,42,Feminino,77053
2023-05-11,81162,16,Feminino,77053
2022-08-23,85661,51,Feminino,77583
2024-04-12,7877,41,Feminino,77088
2023-03-08,59986,32,Feminino,77088
2021-09-22,86990,47,Feminino,77088
2020-04-06,31971,32,Feminino,77515
2024-03-28,72448,60,Feminino,77515
2022-06-28,70370,43,Feminino,77067
2023-09-06,26720,23,Feminino,77090
2022-02-01,79442,12,Feminino,77091
2020-05-12,3855,50,Feminino,77038
2022-05-22,49442,20,Feminino,77025
2023-07-08,27038,27,Feminino,77301
2024-03-30,76713,32,Feminino,77301
2020-11-20,47770,65,Feminino,77045
2022-10-28,11493,13,Feminino,77018
2023-05-08,28541,69,Feminino,77018
2021-02-01,45149,28,Feminino,77018
2021-09-09,88233,64,Feminino,77005
2020-08-11,75773,35,Feminino,77385
2020-07-05,85766,18,Feminino,77007
2020-05-31,37304,61,Feminino,77054
2022-03-06,85091,33,Feminino,77054
2022-09-10,34457,57,Feminino,77073
2024-06-23,34797,27,Feminino,77073
2022-10-16,74711,18,Feminino,77073
2022-12-22,71976,14,Feminino,77060
2021-09-09,88889,42,Feminino,77060
2022-02-24,21916,47,Feminino,77037
2020-08-02,78402,66,Feminino,77037
2022-10-20,81810,19,Feminino,77047
2022-08-01,12734,28,Feminino,77373
2023-04-07,52701,51,Feminino,77373
2023-08-14,80681,36,Feminino,77373
2022-09-15,50862,46,Feminino,77022
2021-04-28,98839,27,Feminino,77022
2022-06-17,12116,22,Feminino,77303
2023-05-06,52552,70,Feminino,77009
2020-08-09,84416,31,Feminino,77302
2022-09-16,48581,66,Feminino,77021
2023-12-01,85207,36,Feminino,77021
2024-06-12,9493,45,Feminino,77386
2021-05-19,59262,62,Feminino,77386
2020-06-01,66397,69,Feminino,77386
2022-10-05,82642,49,Feminino,77386
2021-03-06,43842,43,Feminino,77584
2024-06-22,58565,57,Feminino,77584
2023-10-30,69328,51,Feminino,77584
2022-11-03,70994,47,Feminino,77584
2021-11-29,40948,26,Feminino,77093
2024-06-26,62975,21,Feminino,77093
2021-09-06,93586,30,Feminino,77093
2023-06-05,84850,19,Feminino,77039
2023-08-03,18929,35,Feminino,77033
2021-07-07,94421,35,Feminino,77033
2024-06-19,5901,21,Feminino,77026
2023-10-15,42570,34,Feminino,77026
2021-12-30,62316,35,Feminino,75703
2023-10-25,19461,44,Feminino,77023
2020-07-09,60313,26,Feminino,77023
2023-05-20,23550,44,Feminino,77020
2023-07-13,51194,67,Feminino,77020
2023-07-16,63091,70,Feminino,77020
2022-12-04,21327,32,Feminino,75702
2022-04-13,45360,46,Feminino,75702
2024-06-25,60537,29,Feminino,75702
2023-02-25,88901,16,Feminino,75702
2023-04-16,10386,41,Feminino,77087
2020-05-17,24924,48,Feminino,77016
2020-06-28,45154,49,Feminino,75701
2020-11-22,24030,17,Feminino,77338
2024-06-22,29854,36,Feminino,77338
2020-10-04,38093,48,Feminino,77338
2022-09-18,2193,50,Feminino,77581
2024-06-25,54846,58,Feminino,77581
2022-07-08,64301,18,Feminino,75766
2023-03-22,10805,50,Feminino,77075
2024-06-12,38104,67,Feminino,77075
2023-09-19,50440,39,Feminino,77075
2021-01-19,13725,60,Feminino,77365
2021-12-22,45402,20,Feminino,77365
2020-07-15,82846,22,Feminino,77365
2022-08-20,99378,68,Feminino,77365
2022-01-11,26520,40,Feminino,77396
2023-02-23,34669,60,Feminino,77396
2020-02-19,99107,33,Feminino,77396
2022-10-28,4217,52,Feminino,77017
2023-02-09,8338,69,Feminino,77017
2020-08-15,21371,27,Feminino,77511
2020-04-12,56328,26,Feminino,77511
2020-01-19,58078,41,Feminino,77511
2023-11-18,42643,49,Feminino,77089
2021-11-01,73876,66,Feminino,77089
2022-03-08,78988,20,Feminino,77089
2021-01-18,35737,44,Feminino,77506
2022-12-05,7128,63,Feminino,77546
2020-07-12,13068,55,Feminino,77546
2023-04-29,41515,38,Feminino,77546
2023-11-03,46018,62,Feminino,77546
2022-04-18,56585,40,Feminino,77357
2023-03-23,58166,63,Feminino,77357
2022-08-07,89496,25,Feminino,77357
2024-05-27,17594,44,Feminino,77034
2020-02-03,50214,21,Feminino,77034
2022-03-05,91712,32,Feminino,77504
2024-06-24,71150,50,Feminino,77044
